path_fcgr	label	sample_id	tarfile	pred	prob	true_positive
data/fcgr/6mer/dustbin__06/SAMN04943036.npy	pseudomonas_syringae_group_genomosp._3	SAMN04943036	dustbin__06	pseudomonas_syringae_group_genomosp._3	0.9557099938392639	True
data/fcgr/6mer/dustbin__16/SAMN06349735.npy	pseudomonas_umsongensis	SAMN06349735	dustbin__16	pseudomonas_umsongensis	0.7883073091506958	True
data/fcgr/6mer/dustbin__06/SAMN08776238.npy	pseudomonas_veronii	SAMN08776238	dustbin__06	pseudomonas_veronii	0.895163357257843	True
data/fcgr/6mer/dustbin__10/SAMN05443637.npy	pseudonocardia_dioxanivorans	SAMN05443637	dustbin__10	pseudonocardia_dioxanivorans	0.5335495471954346	True
data/fcgr/6mer/dustbin__02/SAMN05506984.npy	pseudonocardia_sp._ec080625-04	SAMN05506984	dustbin__02	pseudonocardia_sp._ec080625-04	0.35602444410324097	True
data/fcgr/6mer/dustbin__05/SAMN09510466.npy	pseudonocardia_sp._hh130629-09	SAMN09510466	dustbin__05	pseudonocardia_sp._hh130629-09	0.3142342269420624	True
data/fcgr/6mer/dustbin__18/SAMN00113367.npy	pseudopedobacter_saltans	SAMN00113367	dustbin__18	pseudopedobacter_saltans	0.48888924717903137	True
data/fcgr/6mer/dustbin__09/SAMN04488518.npy	pseudovibrio_sp._fo-beg1	SAMN04488518	dustbin__09	pseudovibrio_sp._fo-beg1	0.9900919795036316	True
data/fcgr/6mer/dustbin__16/SAMN05921051.npy	pseudoxanthomonas_spadix	SAMN05921051	dustbin__16	pseudoxanthomonas_spadix	0.4226152002811432	True
data/fcgr/6mer/dustbin__12/SAMN00203987.npy	pseudoxanthomonas_suwonensis	SAMN00203987	dustbin__12	pseudoxanthomonas_suwonensis	0.9184539318084717	True
data/fcgr/6mer/dustbin__03/SAMN08776255.npy	psychrobacter_sp._p11f6	SAMN08776255	dustbin__03	psychrobacter_sp._p11f6	0.9383659958839417	True
data/fcgr/6mer/dustbin__04/SAMN08125774.npy	psychrobacter_sp._p11g3	SAMN08125774	dustbin__04	psychrobacter_sp._p11g3	0.9871683120727539	True
data/fcgr/6mer/dustbin__03/SAMN02194880.npy	psychroflexus_torquis	SAMN02194880	dustbin__03	psychroflexus_torquis	0.9269593954086304	True
data/fcgr/6mer/dustbin__17/SAMN02261385.npy	rahnella_aquatilis	SAMN02261385	dustbin__17	rahnella_aquatilis	0.9196057915687561	True
data/fcgr/6mer/dustbin__12/SAMN03649457.npy	ralstonia_mannitolilytica	SAMN03649457	dustbin__12	ralstonia_mannitolilytica	0.7677170038223267	True
data/fcgr/6mer/dustbin__13/SAMN01821533.npy	ralstonia_pickettii	SAMN01821533	dustbin__13	ralstonia_pickettii	0.6462832093238831	True
data/fcgr/6mer/dustbin__11/SAMN03069116.npy	ralstonia_solanacearum	SAMN03069116	dustbin__11	ralstonia_solanacearum	0.8833581805229187	True
data/fcgr/6mer/dustbin__19/SAMN09210746.npy	raoultella_ornithinolytica	SAMN09210746	dustbin__19	raoultella_ornithinolytica	0.7334645986557007	True
data/fcgr/6mer/dustbin__16/SAMEA3649529.npy	raoultella_planticola	SAMEA3649529	dustbin__16	raoultella_planticola	0.628864586353302	True
data/fcgr/6mer/dustbin__17/SAMN03418623.npy	rathayibacter_toxicus	SAMN03418623	dustbin__17	rathayibacter_toxicus	0.999853253364563	True
data/fcgr/6mer/dustbin__14/SAMN08438807.npy	rathayibacter_tritici	SAMN08438807	dustbin__14	rathayibacter_tritici	0.9958989024162292	True
data/fcgr/6mer/dustbin__20/SAMEA4624184.npy	renibacterium_salmoninarum	SAMEA4624184	dustbin__20	renibacterium_salmoninarum	0.9999926090240479	True
data/fcgr/6mer/dustbin__04/SAMEA3643034.npy	rhizobacter_gummiphilus	SAMEA3643034	dustbin__04	rhizobacter_gummiphilus	0.9839140176773071	True
data/fcgr/6mer/dustbin__02/SAMN02199350.npy	rhizobium_etli	SAMN02199350	dustbin__02	rhizobium_etli	0.38027480244636536	True
data/fcgr/6mer/dustbin__04/SAMEA3642987.npy	rhizobium_favelukesii	SAMEA3642987	dustbin__04	rhizobium_favelukesii	0.8645938634872437	True
data/fcgr/6mer/dustbin__12/SAMN07640922.npy	rhizobium_gallicum	SAMN07640922	dustbin__12	rhizobium_gallicum	0.526735782623291	True
data/fcgr/6mer/rhizobium_leguminosarum__01/SAMN04457342.npy	rhizobium_leguminosarum	SAMN04457342	rhizobium_leguminosarum__01	rhizobium_leguminosarum	0.9625592827796936	True
data/fcgr/6mer/dustbin__13/SAMN04487813.npy	rhizobium_sp._11515tr	SAMN04487813	dustbin__13	rhizobium_sp._11515tr	0.5031802654266357	True
data/fcgr/6mer/dustbin__20/SAMN05880547.npy	rhodanobacter_denitrificans	SAMN05880547	dustbin__20	rhodanobacter_denitrificans	0.8793957829475403	True
data/fcgr/6mer/dustbin__19/SAMN05660267.npy	rhodobaca_barguzinensis	SAMN05660267	dustbin__19	rhodobaca_barguzinensis	0.470748633146286	True
data/fcgr/6mer/dustbin__18/SAMN02141999.npy	rhodobacter_sphaeroides	SAMN02141999	dustbin__18	rhodobacter_sphaeroides	0.9900656938552856	True
data/fcgr/6mer/dustbin__04/SAMN02569986.npy	rhodococcus_fascians	SAMN02569986	dustbin__04	rhodococcus_fascians	0.8161017894744873	True
data/fcgr/6mer/dustbin__05/SAMN00001487.npy	rhodococcus_hoagii	SAMN00001487	dustbin__05	rhodococcus_hoagii	0.8385452628135681	True
data/fcgr/6mer/dustbin__09/SAMN08395654.npy	rhodococcus_opacus	SAMN08395654	dustbin__09	rhodococcus_opacus	0.9824836850166321	True
data/fcgr/6mer/dustbin__21/SAMN02745947.npy	rhodococcus_rhodochrous	SAMN02745947	dustbin__21	rhodococcus_rhodochrous	0.6697662472724915	True
data/fcgr/6mer/dustbin__13/SAMN04251461.npy	rhodococcus_sp._008	SAMN04251461	dustbin__13	rhodococcus_sp._008	0.6039000749588013	True
data/fcgr/6mer/dustbin__19/SAMN02569988.npy	rhodococcus_sp._b7740	SAMN02569988	dustbin__19	rhodococcus_sp._b7740	0.7752301692962646	True
data/fcgr/6mer/dustbin__14/SAMN08778928.npy	rhodococcus_sp._mtm3w5.2	SAMN08778928	dustbin__14	rhodococcus_sp._mtm3w5.2	0.7953359484672546	True
data/fcgr/6mer/dustbin__07/SAMEA3642894.npy	rhodococcus_sp._pbts_1	SAMEA3642894	dustbin__07	rhodococcus_sp._pbts_1	0.8968467712402344	True
data/fcgr/6mer/dustbin__11/SAMN05720367.npy	rhodocyclaceae_bacterium	SAMN05720367	dustbin__11	rhodocyclaceae_bacterium	0.29013046622276306	True
data/fcgr/6mer/dustbin__05/SAMEA3642905.npy	rhodoferax_koreense	SAMEA3642905	dustbin__05	rhodoferax_koreense	0.9708225727081299	True
data/fcgr/6mer/dustbin__21/SAMN07246942.npy	rhodopirellula_baltica	SAMN07246942	dustbin__21	rhodopirellula_baltica	0.880479097366333	True
data/fcgr/6mer/dustbin__11/SAMN03068686.npy	rhodopseudomonas_palustris	SAMN03068686	dustbin__11	rhodopseudomonas_palustris	0.9520318508148193	True
data/fcgr/6mer/dustbin__15/SAMN02194112.npy	rhodothermus_marinus	SAMN02194112	dustbin__15	rhodothermus_marinus	0.4941452145576477	True
data/fcgr/6mer/dustbin__12/SAMN09579956.npy	rhodovulum_sulfidophilum	SAMN09579956	dustbin__12	rhodovulum_sulfidophilum	0.42246973514556885	True
data/fcgr/6mer/dustbin__05/SAMN02744793.npy	rickettsia_endosymbiont_of_ixodes_scapularis	SAMN02744793	dustbin__05	rickettsia_endosymbiont_of_ixodes_scapularis	0.4482024908065796	True
data/fcgr/6mer/dustbin__10/SAMD00065932.npy	rickettsia_japonica	SAMD00065932	dustbin__10	rickettsia_japonica	0.9783838391304016	True
data/fcgr/6mer/dustbin__08/SAMN05421544.npy	riemerella_anatipestifer	SAMN05421544	dustbin__08	riemerella_anatipestifer	0.18029437959194183	True
data/fcgr/6mer/roseburia_hominis__01/SAMD00113756.npy	roseburia_hominis	SAMD00113756	roseburia_hominis__01	roseburia_hominis	0.6983752250671387	True
data/fcgr/6mer/dustbin__05/SAMN06173322.npy	roseobacter_denitrificans	SAMN06173322	dustbin__05	roseobacter_denitrificans	0.6510511040687561	True
data/fcgr/6mer/dustbin__18/SAMEA3879228.npy	roseomonas_sp._fdaargos_362	SAMEA3879228	dustbin__18	roseomonas_sp._fdaargos_362	0.9863341450691223	True
data/fcgr/6mer/dustbin__15/SAMN05444414.npy	roseovarius_mucosus	SAMN05444414	dustbin__15	roseovarius_mucosus	0.31969213485717773	True
data/fcgr/6mer/dustbin__12/SAMN07134946.npy	roseovarius_sp._tm1035	SAMN07134946	dustbin__12	roseovarius_sp._tm1035	0.9906207323074341	True
data/fcgr/6mer/dustbin__04/SAMN03197199.npy	rothia_dentocariosa	SAMN03197199	dustbin__04	rothia_dentocariosa	0.9939295053482056	True
data/fcgr/6mer/dustbin__03/SAMEA3594235.npy	rothia_mucilaginosa	SAMEA3594235	dustbin__03	rothia_mucilaginosa	0.9872894883155823	True
data/fcgr/6mer/dustbin__03/SAMN00189992.npy	rubinisphaera_brasiliensis	SAMN00189992	dustbin__03	rubinisphaera_brasiliensis	0.9834824800491333	True
data/fcgr/6mer/dustbin__01/SAMN04939702.npy	ruegeria_pomeroyi	SAMN04939702	dustbin__01	ruegeria_pomeroyi	0.9857397675514221	True
data/fcgr/6mer/dustbin__22/SAMN02910325.npy	ruminococcus_albus	SAMN02910325	dustbin__22	ruminococcus_albus	0.9924837946891785	True
data/fcgr/6mer/dustbin__02/SAMEA3545434.npy	ruminococcus_bicirculans	SAMEA3545434	dustbin__02	ruminococcus_bicirculans	0.7396166920661926	True
data/fcgr/6mer/dustbin__14/SAMN00203945.npy	saccharomonospora_azurea	SAMN00203945	dustbin__14	saccharomonospora_azurea	0.5866971015930176	True
data/fcgr/6mer/dustbin__01/SAMN00710511.npy	saccharomonospora_cyanea	SAMN00710511	dustbin__01	saccharomonospora_cyanea	0.9666392207145691	True
data/fcgr/6mer/dustbin__12/SAMN02441787.npy	saccharomonospora_glauca	SAMN02441787	dustbin__12	saccharomonospora_glauca	0.7929977178573608	True
data/fcgr/6mer/dustbin__19/SAMN02261396.npy	saccharomonospora_marina	SAMN02261396	dustbin__19	saccharomonospora_marina	0.675975501537323	True
data/fcgr/6mer/dustbin__10/SAMD00064383.npy	saccharomonospora_viridis	SAMD00064383	dustbin__10	saccharomonospora_viridis	0.9795441031455994	True
data/fcgr/6mer/dustbin__12/SAMN05421805.npy	saccharopolyspora_erythraea	SAMN05421805	dustbin__12	saccharopolyspora_erythraea	0.9652397632598877	True
data/fcgr/6mer/dustbin__10/SAMN05444340.npy	sagittula_sp._p11	SAMN05444340	dustbin__10	sagittula_sp._p11	0.5933353304862976	True
data/fcgr/6mer/dustbin__21/SAMN05444483.npy	salegentibacter_sp._t436	SAMN05444483	dustbin__21	salegentibacter_sp._t436	0.8932691216468811	True
data/fcgr/6mer/dustbin__09/SAMN04488081.npy	salimicrobium_jeotgali	SAMN04488081	dustbin__09	salimicrobium_jeotgali	0.8680016398429871	True
data/fcgr/6mer/dustbin__18/SAMN07309612.npy	salinicoccus_halodurans	SAMN07309612	dustbin__18	salinicoccus_halodurans	0.4761563241481781	True
data/fcgr/6mer/dustbin__20/SAMN06299277.npy	salinicola_tamaricis	SAMN06299277	dustbin__20	salinicola_tamaricis	0.9993415474891663	True
data/fcgr/6mer/dustbin__20/SAMN02745337.npy	salinispora_arenicola	SAMN02745337	dustbin__20	salinispora_arenicola	0.9978455305099487	True
data/fcgr/6mer/dustbin__06/SAMN02745360.npy	salinispora_tropica	SAMN02745360	dustbin__06	salinispora_tropica	0.9995174407958984	True
data/fcgr/6mer/salmonella_bongori__01/SAMN02367600.npy	salmonella_bongori	SAMN02367600	salmonella_bongori__01	salmonella_bongori	0.9972820281982422	True
data/fcgr/6mer/salmonella_enterica__27/SAMN07498004.npy	salmonella_enterica	SAMN07498004	salmonella_enterica__27	salmonella_enterica	0.9999957084655762	True
data/fcgr/6mer/dustbin__05/SAMN02194879.npy	sediminispirochaeta_smaragdinae	SAMN02194879	dustbin__05	sediminispirochaeta_smaragdinae	0.7729486227035522	True
data/fcgr/6mer/dustbin__09/SAMN00016539.npy	segniliparus_rotundus	SAMN00016539	dustbin__09	segniliparus_rotundus	0.7325373888015747	True
data/fcgr/6mer/dustbin__22/SAMN05216584.npy	selenomonas_ruminantium	SAMN05216584	dustbin__22	selenomonas_ruminantium	0.9605509638786316	True
data/fcgr/6mer/dustbin__08/SAMN00828779.npy	selenomonas_sp._oral_taxon_126	SAMN00828779	dustbin__08	selenomonas_sp._oral_taxon_126	0.7562410831451416	True
data/fcgr/6mer/dustbin__16/SAMN02923968.npy	selenomonas_sp._oral_taxon_920	SAMN02923968	dustbin__16	selenomonas_sp._oral_taxon_920	0.9154929518699646	True
data/fcgr/6mer/dustbin__07/SAMN00828796.npy	selenomonas_sputigena	SAMN00828796	dustbin__07	selenomonas_sputigena	0.9469365477561951	True
data/fcgr/6mer/dustbin__18/SAMN05421824.npy	seonamhaeicola_sp._s2-3	SAMN05421824	dustbin__18	seonamhaeicola_sp._s2-3	0.4647217094898224	True
data/fcgr/6mer/dustbin__19/SAMEA1929558.npy	serratia_fonticola	SAMEA1929558	dustbin__19	serratia_fonticola	0.9997432827949524	True
data/fcgr/6mer/dustbin__08/SAMN09233004.npy	serratia_liquefaciens	SAMN09233004	dustbin__08	serratia_liquefaciens	0.9975425004959106	True
data/fcgr/6mer/serratia_marcescens__01/SAMEA2273987.npy	serratia_marcescens	SAMEA2273987	serratia_marcescens__01	serratia_marcescens	0.9969876408576965	True
data/fcgr/6mer/dustbin__08/SAMN10068376.npy	serratia_plymuthica	SAMN10068376	dustbin__08	serratia_plymuthica	0.9981679916381836	True
data/fcgr/6mer/dustbin__15/SAMD00013702.npy	serratia_proteamaculans	SAMD00013702	dustbin__15	serratia_proteamaculans	0.9502487778663635	True
data/fcgr/6mer/dustbin__17/SAMEA104353245.npy	serratia_rubidaea	SAMEA104353245	dustbin__17	serratia_rubidaea	0.9944148063659668	True
data/fcgr/6mer/dustbin__20/SAMEA1920013.npy	shewanella_amazonensis	SAMEA1920013	dustbin__20	shewanella_amazonensis	0.9330690503120422	True
data/fcgr/6mer/dustbin__20/SAMN00016994.npy	shewanella_baltica	SAMN00016994	dustbin__20	shewanella_baltica	0.9696986675262451	True
data/fcgr/6mer/dustbin__10/SAMN08125740.npy	shewanella_frigidimarina	SAMN08125740	dustbin__10	shewanella_frigidimarina	0.4492204487323761	True
data/fcgr/6mer/dustbin__13/SAMN06712608.npy	shewanella_oneidensis	SAMN06712608	dustbin__13	shewanella_oneidensis	0.995570719242096	True
data/fcgr/6mer/dustbin__18/SAMN08125761.npy	shewanella_piezotolerans	SAMN08125761	dustbin__18	shewanella_piezotolerans	0.6706205606460571	True
data/fcgr/6mer/dustbin__18/SAMN02584939.npy	shewanella_sp._we21	SAMN02584939	dustbin__18	shewanella_sp._we21	0.7156495451927185	True
data/fcgr/6mer/shigella_dysenteriae__01/SAMEA3535200.npy	shigella_dysenteriae	SAMEA3535200	shigella_dysenteriae__01	shigella_dysenteriae	0.9873731732368469	True
data/fcgr/6mer/dustbin__04/SAMN08779432.npy	shinella_sp._hzn7	SAMN08779432	dustbin__04	shinella_sp._hzn7	0.8616514801979065	True
data/fcgr/6mer/dustbin__07/SAMN07622216.npy	sideroxydans_lithotrophicus	SAMN07622216	dustbin__07	sideroxydans_lithotrophicus	0.8496832251548767	True
data/fcgr/6mer/dustbin__07/SAMN00103049.npy	simonsiella_muelleri	SAMN00103049	dustbin__07	simonsiella_muelleri	0.9997667670249939	True
data/fcgr/6mer/dustbin__07/SAMN02597201.npy	sinorhizobium_fredii	SAMN02597201	dustbin__07	sinorhizobium_fredii	0.6693490743637085	True
data/fcgr/6mer/dustbin__16/SAMN05980213.npy	sinorhizobium_medicae	SAMN05980213	dustbin__16	sinorhizobium_medicae	0.9903249740600586	True
data/fcgr/6mer/sinorhizobium_meliloti__01/SAMN07640930.npy	sinorhizobium_meliloti	SAMN07640930	sinorhizobium_meliloti__01	sinorhizobium_meliloti	0.988986611366272	True
data/fcgr/6mer/dustbin__03/SAMEA3319247.npy	slackia_heliotrinireducens	SAMEA3319247	dustbin__03	slackia_heliotrinireducens	0.4997069835662842	True
data/fcgr/6mer/dustbin__07/SAMEA104168232.npy	sodalis_glossinidius	SAMEA104168232	dustbin__07	sodalis_glossinidius	0.9991451501846313	True
data/fcgr/6mer/dustbin__10/SAMN00713608.npy	sphaerochaeta_coccoides	SAMN00713608	dustbin__10	sphaerochaeta_coccoides	0.8188809156417847	True
data/fcgr/6mer/dustbin__18/SAMN00120117.npy	sphaerochaeta_globosa	SAMN00120117	dustbin__18	sphaerochaeta_globosa	0.9112078547477722	True
data/fcgr/6mer/dustbin__20/SAMN08778917.npy	sphingobacteriaceae_bacterium_gw460-11-11-14-lb5	SAMN08778917	dustbin__20	sphingobacteriaceae_bacterium_gw460-11-11-14-lb5	0.9777282476425171	True
data/fcgr/6mer/dustbin__13/SAMN07407600.npy	sphingobacterium_mizutaii	SAMN07407600	dustbin__13	sphingobacterium_mizutaii	0.8760227560997009	True
data/fcgr/6mer/dustbin__18/SAMN00262637.npy	sphingobacterium_sp._21	SAMN00262637	dustbin__18	sphingobacterium_sp._21	0.8970353603363037	True
data/fcgr/6mer/dustbin__08/SAMN03433342.npy	sphingobacterium_sp._g1-14	SAMN03433342	dustbin__08	sphingobacterium_sp._g1-14	0.44170525670051575	True
data/fcgr/6mer/dustbin__08/SAMN05518668.npy	sphingobium_yanoikuyae	SAMN05518668	dustbin__08	sphingobium_yanoikuyae	0.9745821952819824	True
data/fcgr/6mer/dustbin__14/SAMN06314712.npy	sphingomonas_indica	SAMN06314712	dustbin__14	sphingomonas_indica	0.45641905069351196	True
data/fcgr/6mer/dustbin__16/SAMEA3642785.npy	sphingomonas_koreensis	SAMEA3642785	dustbin__16	sphingomonas_koreensis	0.5252465009689331	True
data/fcgr/6mer/dustbin__14/SAMN07713968.npy	sphingomonas_melonis	SAMN07713968	dustbin__14	sphingomonas_melonis	0.7039638161659241	True
data/fcgr/6mer/dustbin__11/SAMN02194287.npy	sphingomonas_sp._cra20	SAMN02194287	dustbin__11	sphingomonas_sp._cra20	0.8559803366661072	True
data/fcgr/6mer/dustbin__19/SAMEA3642888.npy	sphingomonas_sp._farsph	SAMEA3642888	dustbin__19	sphingomonas_sp._farsph	0.9368941187858582	True
data/fcgr/6mer/dustbin__22/SAMN08779462.npy	sphingomonas_taxi	SAMN08779462	dustbin__22	sphingomonas_taxi	0.9959186911582947	True
data/fcgr/6mer/dustbin__07/SAMN05444678.npy	sphingomonas_wittichii	SAMN05444678	dustbin__07	sphingomonas_wittichii	0.5944162011146545	True
data/fcgr/6mer/dustbin__13/SAMN03000707.npy	spirochaeta_africana	SAMN03000707	dustbin__13	spirochaeta_africana	0.8816293478012085	True
data/fcgr/6mer/dustbin__06/SAMN00191235.npy	spirochaeta_thermophila	SAMN00191235	dustbin__06	spirochaeta_thermophila	0.5944737792015076	True
data/fcgr/6mer/dustbin__12/SAMN02441024.npy	spirosoma_pollinicola	SAMN02441024	dustbin__12	spirosoma_pollinicola	0.8162146806716919	True
data/fcgr/6mer/dustbin__12/SAMN02440685.npy	spongiibacter_sp._imcc21906	SAMN02440685	dustbin__12	spongiibacter_sp._imcc21906	0.952566385269165	True
data/fcgr/6mer/dustbin__13/SAMN02199308.npy	sporosarcina_ureae	SAMN02199308	dustbin__13	sporosarcina_ureae	0.8905661106109619	True
data/fcgr/6mer/staphylococcus_agnetis__01/SAMEA3216193.npy	staphylococcus_agnetis	SAMEA3216193	staphylococcus_agnetis__01	staphylococcus_agnetis	0.983363151550293	True
data/fcgr/6mer/staphylococcus_argenteus__01/SAMEA3181505.npy	staphylococcus_argenteus	SAMEA3181505	staphylococcus_argenteus__01	staphylococcus_argenteus	0.9996985197067261	True
data/fcgr/6mer/staphylococcus_aureus__09/SAMN00996491.npy	staphylococcus_aureus	SAMN00996491	staphylococcus_aureus__09	staphylococcus_aureus	0.999970555305481	True
data/fcgr/6mer/dustbin__21/SAMN05978007.npy	staphylococcus_auricularis	SAMN05978007	dustbin__21	staphylococcus_auricularis	0.9895473718643188	True
data/fcgr/6mer/staphylococcus_capitis__01/SAMN09900851.npy	staphylococcus_capitis	SAMN09900851	staphylococcus_capitis__01	staphylococcus_capitis	0.998653769493103	True
data/fcgr/6mer/dustbin__05/SAMEA104233601.npy	staphylococcus_cohnii	SAMEA104233601	dustbin__05	staphylococcus_cohnii	0.746680736541748	True
data/fcgr/6mer/dustbin__19/SAMEA53435668.npy	staphylococcus_condimenti	SAMEA53435668	dustbin__19	staphylococcus_condimenti	0.8925420045852661	True
data/fcgr/6mer/staphylococcus_epidermidis__01/SAMN07534935.npy	staphylococcus_epidermidis	SAMN07534935	staphylococcus_epidermidis__01	staphylococcus_epidermidis	0.996915340423584	True
data/fcgr/6mer/dustbin__05/SAMEA1708933.npy	staphylococcus_equorum	SAMEA1708933	dustbin__05	staphylococcus_equorum	0.6704373359680176	True
data/fcgr/6mer/staphylococcus_haemolyticus__01/SAMN04498662.npy	staphylococcus_haemolyticus	SAMN04498662	staphylococcus_haemolyticus__01	staphylococcus_haemolyticus	0.9989523887634277	True
data/fcgr/6mer/dustbin__12/SAMN07659607.npy	staphylococcus_hominis	SAMN07659607	dustbin__12	staphylococcus_hominis	0.9394576549530029	True
data/fcgr/6mer/dustbin__01/SAMEA3726528.npy	staphylococcus_hyicus	SAMEA3726528	dustbin__01	staphylococcus_hyicus	0.9558264017105103	True
data/fcgr/6mer/dustbin__03/SAMD00015762.npy	staphylococcus_kloosii	SAMD00015762	dustbin__03	staphylococcus_kloosii	0.9002884030342102	True
data/fcgr/6mer/dustbin__02/SAMN07312425.npy	staphylococcus_lugdunensis	SAMN07312425	dustbin__02	staphylococcus_lugdunensis	0.9966256618499756	True
data/fcgr/6mer/dustbin__08/SAMN03097721.npy	staphylococcus_pasteuri	SAMN03097721	dustbin__08	staphylococcus_pasteuri	0.43542975187301636	True
data/fcgr/6mer/dustbin__15/SAMEA104087401.npy	staphylococcus_pettenkoferi	SAMEA104087401	dustbin__15	staphylococcus_pettenkoferi	0.9999934434890747	True
data/fcgr/6mer/staphylococcus_pseudintermedius__01/SAMN07747819.npy	staphylococcus_pseudintermedius	SAMN07747819	staphylococcus_pseudintermedius__01	staphylococcus_pseudintermedius	0.9999995231628418	True
data/fcgr/6mer/dustbin__05/SAMEA3322911.npy	staphylococcus_saprophyticus	SAMEA3322911	dustbin__05	staphylococcus_saprophyticus	0.951414167881012	True
data/fcgr/6mer/dustbin__14/SAMN05978014.npy	staphylococcus_schleiferi	SAMN05978014	dustbin__14	staphylococcus_schleiferi	0.9839898347854614	True
data/fcgr/6mer/staphylococcus_sciuri__01/SAMEA1708986.npy	staphylococcus_sciuri	SAMEA1708986	staphylococcus_sciuri__01	staphylococcus_sciuri	0.9979997277259827	True
data/fcgr/6mer/dustbin__07/SAMN04498877.npy	staphylococcus_simulans	SAMN04498877	dustbin__07	staphylococcus_simulans	0.9606912732124329	True
data/fcgr/6mer/dustbin__05/SAMEA2537064.npy	staphylococcus_stepanovicii	SAMEA2537064	dustbin__05	staphylococcus_stepanovicii	0.8153876066207886	True
data/fcgr/6mer/dustbin__03/SAMEA104156788.npy	staphylococcus_warneri	SAMEA104156788	dustbin__03	staphylococcus_warneri	0.9000315070152283	True
data/fcgr/6mer/dustbin__02/SAMEA104233596.npy	staphylococcus_xylosus	SAMEA104233596	dustbin__02	staphylococcus_xylosus	0.9546681642532349	True
data/fcgr/6mer/stenotrophomonas_maltophilia__01/SAMN01922287.npy	stenotrophomonas_maltophilia	SAMN01922287	stenotrophomonas_maltophilia__01	stenotrophomonas_maltophilia	0.997672975063324	True
data/fcgr/6mer/dustbin__14/SAMEA104069224.npy	stenotrophomonas_rhizophila	SAMEA104069224	dustbin__14	stenotrophomonas_rhizophila	0.9810947179794312	True
data/fcgr/6mer/dustbin__16/SAMN07237143.npy	stenotrophomonas_sp._lm091	SAMN07237143	dustbin__16	stenotrophomonas_sp._lm091	0.8201431632041931	True
data/fcgr/6mer/dustbin__03/SAMEA104069145.npy	stenotrophomonas_sp._myb57	SAMEA104069145	dustbin__03	stenotrophomonas_sp._myb57	0.711540162563324	True
data/fcgr/6mer/dustbin__04/SAMN05444354.npy	stigmatella_aurantiaca	SAMN05444354	dustbin__04	stigmatella_aurantiaca	0.7363463640213013	True
data/fcgr/6mer/dustbin__21/SAMN01822993.npy	streptococcus_acidominimus	SAMN01822993	dustbin__21	streptococcus_acidominimus	0.61423659324646	True
data/fcgr/6mer/streptococcus_agalactiae__02/SAMN04593164.npy	streptococcus_agalactiae	SAMN04593164	streptococcus_agalactiae__02	streptococcus_agalactiae	0.999666690826416	True
data/fcgr/6mer/dustbin__16/SAMEA104151683.npy	streptococcus_anginosus	SAMEA104151683	dustbin__16	streptococcus_anginosus	0.9915755391120911	True
data/fcgr/6mer/dustbin__12/SAMN04495797.npy	streptococcus_constellatus	SAMN04495797	dustbin__12	streptococcus_constellatus	0.899766743183136	True
data/fcgr/6mer/dustbin__22/SAMEA2554124.npy	streptococcus_cristatus	SAMEA2554124	dustbin__22	streptococcus_cristatus	0.9176616668701172	True
data/fcgr/6mer/streptococcus_dysgalactiae__01/SAMD00004168.npy	streptococcus_dysgalactiae	SAMD00004168	streptococcus_dysgalactiae__01	streptococcus_dysgalactiae	0.999518632888794	True
data/fcgr/6mer/streptococcus_equi__01/SAMEA1034588.npy	streptococcus_equi	SAMEA1034588	streptococcus_equi__01	streptococcus_equi	1.0	True
data/fcgr/6mer/dustbin__18/SAMEA103957232.npy	streptococcus_ferus	SAMEA103957232	dustbin__18	streptococcus_ferus	0.9990435242652893	True
data/fcgr/6mer/dustbin__15/SAMN05660328.npy	streptococcus_gallolyticus	SAMN05660328	dustbin__15	streptococcus_gallolyticus	0.9621610641479492	True
data/fcgr/6mer/dustbin__01/SAMEA104138642.npy	streptococcus_gordonii	SAMEA104138642	dustbin__01	streptococcus_gordonii	0.9982057809829712	True
data/fcgr/6mer/dustbin__16/SAMEA103957261.npy	streptococcus_halotolerans	SAMEA103957261	dustbin__16	streptococcus_halotolerans	0.7376567721366882	True
data/fcgr/6mer/dustbin__11/SAMN02198939.npy	streptococcus_infantarius	SAMN02198939	dustbin__11	streptococcus_infantarius	0.9923354983329773	True
data/fcgr/6mer/dustbin__13/SAMN09104520.npy	streptococcus_iniae	SAMN09104520	dustbin__13	streptococcus_iniae	0.9999762773513794	True
data/fcgr/6mer/dustbin__13/SAMEA3882154.npy	streptococcus_intermedius	SAMEA3882154	dustbin__13	streptococcus_intermedius	0.9884350299835205	True
data/fcgr/6mer/dustbin__12/SAMN06174763.npy	streptococcus_marmotae	SAMN06174763	dustbin__12	streptococcus_marmotae	0.9900397658348083	True
data/fcgr/6mer/dustbin__05/SAMEA103957243.npy	streptococcus_merionis	SAMEA103957243	dustbin__05	streptococcus_merionis	0.8925912380218506	True
data/fcgr/6mer/streptococcus_mitis__01/SAMEA104113857.npy	streptococcus_mitis	SAMEA104113857	streptococcus_mitis__01	streptococcus_mitis	0.9956769347190857	True
data/fcgr/6mer/streptococcus_mutans__01/SAMEA1571080.npy	streptococcus_mutans	SAMEA1571080	streptococcus_mutans__01	streptococcus_mutans	0.9995566010475159	True
data/fcgr/6mer/streptococcus_oralis__01/SAMEA104138608.npy	streptococcus_oralis	SAMEA104138608	streptococcus_oralis__01	streptococcus_oralis	0.9719344973564148	True
